0,1.4
0.4,2.26
0.5,6.14967053333336
0.5,5.741604066666662
0.5,5.928028200000073
1,7.274176799999917
1,7.458228400000015
1,7.19973660000009
2,9.412259666666836
2,9.561476866666654
2,9.618857600000146
