2.0730514526367188;0
0.016867756854348905;1
0.03306242669578027;2
0.019040373574799527;3
0.012509291830395917;4
0.00040352036693219577;5
0.008150310942103748;6
0.022617033219690573;7
0.005542364554699678;8
0.010004774623952913;9
0.017967956809469852;10
0.04191053357263382;11
0.00959964169586177;12
0.01240382526180676;13
0.022842593715406694;14
0.010451332729032163;15
0.010369401477871491;16
0.003913393213979839;17
0.012418512085462657;18
0.024855427002206696;19
0.018859853514102444;20
0.021588624818841867;21
0.01719779149012167;22
0.022519867861661196;23
0.014102923159416208;24
0.0008481165466328775;25
0.01359784817607888;26
0.019397554106326445;27
0.007057388958188355;28
0.02471407579696163;29
0.01667120282897356;30
0.018012184222802922;31
0.026557817591333892;32
0.016536439298454997;33
0.022453910462831128;34
0.0376326284722529;35
0.0931386194663191;36
0.5788977425358679;37
0.10702170797037709;38
0.05478411439314807;39
0.023205437012644454;40
0.016689560558747592;41
0.017516667414890674;42
0.014229464634576262;43
0.012658275376585924;44
0.03582926045252587;45
0.013244080970471014;46
0.017925735090967277;47
0.009236461574886837;48
0.022578868284429413;49
0.004642923843626533;50
0.0036926623745930655;51
0.02239417846436016;52
0.024074089981204767;53
0.013108434850064635;54
0.005038501006807127;55
0.010852381757737183;56
0.01638560207665867;57
0.012745776129008233;58
0.006769125372072689;59
0.007864895247533435;60
0.018577380202095546;61
0.012756307117411287;62
0.01748126026909847;63
0.03576364126824577;64
0.018876866953963747;65
0.010326009390411853;66
0.01501686576646355;67
0.017080962829982973;68
0.032330158272954726;69
0.010466376913221241;70
0.023358651605463233;71
0.04019470557444754;72
0.02036370680423801;73
0.07352748937271261;74
0.032826947581792415;75
0.02906120694455765;76
0.008353058658432845;77
0.012246456306824437;78
0.009548504317929049;79
0.015214896881702841;80
0.005742033975940597;81
0.01371586085236563;82
0.015067394752641078;83
0.01214375579318846;84
0.02858859809436507;85
0.011402368523375412;86
0.018671663537890057;87
0.016080763325153596;88
0.02176352897103931;89
0.02276341366719737;90
0.015075218060148715;91
0.0018369922401865629;92
0.014801473906428142;93
0.018453963302279906;94
0.02380119761840563;95
0.005806220271339375;96
0.015161399528784349;97
0.014152071705158418;98
0.009255122160755781;99
0.008478188888155352;100
0.016246271272929193;101
0.0019137955229391536;102
0.01580288605135363;103
0.005029879278560495;104
0.012910865566059688;105
0.004928524469075646;106
0.026834428651744045;107
0.009667390552478837;108
0.010311475354225304;109
0.04020684638188412;110
0.11678617682467714;111
0.09863810402704153;112
0.03511561004594271;113
0.03763835821102679;114
0.029103037630232913;115
0.028193421742259975;116
0.010928360031485548;117
0.01193109201472428;118
0.0045645325600411285;119
0.0029248816473059335;120
0.003923036497664599;121
0.01887541865010411;122
0.01056436065782478;123
0.010025773156669122;124
0.026702336826991524;125
0.016498038936396463;126
0.021729837155468532;127
0.018726036019714495;128
0.006241942273275605;129
0.0050983355389059;130
0.01183721388227566;131
0.0132859496996424;132
0.016049312748412498;133
0.010912909841964701;134
0.022110957972718715;135
0.0034713342278873192;136
0.0292224575844419;137
0.020382531676068134;138
0.013944817341940502;139
0.012375973649404346;140
0.005007393549205589;141
0.0030738358844349463;142
